subject,predicate,object,evidence_type
Adductor Brevis,innervated_by,Obturator Nerve,anatomy_textbook
Adductor Brevis,has_action,hip_adduction,anatomy_textbook
Adductor Brevis,synergist_of,Adductor Longus,anatomy_textbook
Adductor Magnus,attaches_to,Pubis,anatomy_textbook
Adductor Magnus,attaches_to,Ischium,anatomy_textbook
Adductor Magnus,attaches_to,Femur,anatomy_textbook
Adductor Magnus,innervated_by,Obturator Nerve; Tibial Division Sciatic Nerve,anatomy_textbook
Adductor Magnus,has_action,hip_adduction,anatomy_textbook
Adductor Magnus,has_action,hip_extension,anatomy_textbook
Adductor Magnus,crosses_joint,hip,anatomy_textbook
Gracilis,attaches_to,Pubis,anatomy_textbook
Gracilis,attaches_to,Tibia,anatomy_textbook
Gracilis,attaches_to,Pes Anserinus,anatomy_textbook
Gracilis,innervated_by,Obturator Nerve,anatomy_textbook
Gracilis,has_action,hip_adduction,anatomy_textbook
Gracilis,has_action,knee_flexion,anatomy_textbook
Gracilis,crosses_joint,hip,anatomy_textbook
Gracilis,crosses_joint,knee,anatomy_textbook
Obturator Externus,attaches_to,Obturator Membrane,anatomy_textbook
Obturator Externus,attaches_to,Pubis,anatomy_textbook
Obturator Externus,attaches_to,Femur,anatomy_textbook
Obturator Externus,innervated_by,Obturator Nerve,anatomy_textbook
Obturator Externus,has_action,hip_external_rotation,anatomy_textbook
Sartorius,attaches_to,Ilium,anatomy_textbook
Sartorius,attaches_to,Tibia,anatomy_textbook
Sartorius,attaches_to,Pes Anserinus,anatomy_textbook
Sartorius,innervated_by,Femoral Nerve,anatomy_textbook
Sartorius,has_action,hip_flexion,anatomy_textbook
Sartorius,has_action,knee_flexion,anatomy_textbook
Sartorius,crosses_joint,hip,anatomy_textbook
Sartorius,crosses_joint,knee,anatomy_textbook
Rectus Femoris,attaches_to,Ilium,anatomy_textbook
Rectus Femoris,attaches_to,Patella,anatomy_textbook
Rectus Femoris,attaches_to,Tibia,anatomy_textbook
Rectus Femoris,innervated_by,Femoral Nerve,anatomy_textbook
Rectus Femoris,has_action,knee_extension,anatomy_textbook
Rectus Femoris,has_action,hip_flexion,anatomy_textbook
Rectus Femoris,crosses_joint,knee,anatomy_textbook
Rectus Femoris,crosses_joint,hip,anatomy_textbook
Rectus Femoris,synergist_of,Vastus Lateralis,anatomy_textbook
Rectus Femoris,synergist_of,Vastus Medialis,anatomy_textbook
Rectus Femoris,synergist_of,Vastus Intermedius,anatomy_textbook
Rectus Femoris,antagonist_of,Semitendinosus,anatomy_textbook
Rectus Femoris,antagonist_of,Biceps Femoris,anatomy_textbook
Vastus Lateralis,attaches_to,Femur,anatomy_textbook
Vastus Lateralis,attaches_to,Patella,anatomy_textbook
Vastus Lateralis,attaches_to,Tibia,anatomy_textbook
Vastus Lateralis,innervated_by,Femoral Nerve,anatomy_textbook
Vastus Lateralis,has_action,knee_extension,anatomy_textbook
Vastus Lateralis,crosses_joint,knee,anatomy_textbook
Vastus Lateralis,synergist_of,Rectus Femoris,anatomy_textbook
Vastus Intermedius,attaches_to,Femur,anatomy_textbook
Vastus Intermedius,attaches_to,Patella,anatomy_textbook
Vastus Intermedius,attaches_to,Tibia,anatomy_textbook
Vastus Intermedius,innervated_by,Femoral Nerve,anatomy_textbook
Vastus Intermedius,has_action,knee_extension,anatomy_textbook
Vastus Intermedius,crosses_joint,knee,anatomy_textbook
Vastus Medialis,attaches_to,Femur,anatomy_textbook
Vastus Medialis,attaches_to,Patella,anatomy_textbook
Vastus Medialis,attaches_to,Tibia,anatomy_textbook
Vastus Medialis,innervated_by,Femoral Nerve,anatomy_textbook
Vastus Medialis,has_action,knee_extension,anatomy_textbook
Vastus Medialis,crosses_joint,knee,anatomy_textbook
Vastus Medialis,synergist_of,Vastus Lateralis,anatomy_textbook
Articularis Genus,attaches_to,Femur,anatomy_textbook
Articularis Genus,attaches_to,Synovial Membrane,anatomy_textbook
Articularis Genus,innervated_by,Femoral Nerve,anatomy_textbook
Articularis Genus,has_action,knee_stabilization,anatomy_textbook
Psoas Major,attaches_to,T12,anatomy_textbook
Psoas Major,attaches_to,L1,anatomy_textbook
Psoas Major,attaches_to,L2,anatomy_textbook
Psoas Major,attaches_to,L3,anatomy_textbook
Psoas Major,attaches_to,L4,anatomy_textbook
Psoas Major,attaches_to,L5,anatomy_textbook
Psoas Major,attaches_to,Femur,anatomy_textbook
Psoas Major,innervated_by,Lumbar Plexus,anatomy_textbook
Psoas Major,has_action,hip_flexion,anatomy_textbook
Psoas Major,crosses_joint,hip,anatomy_textbook
Psoas Major,synergist_of,Iliacus,anatomy_textbook
Psoas Major,antagonist_of,Gluteus Maximus,anatomy_textbook
Iliacus,attaches_to,Ilium,anatomy_textbook
Iliacus,attaches_to,Femur,anatomy_textbook
Iliacus,innervated_by,Femoral Nerve,anatomy_textbook
Iliacus,has_action,hip_flexion,anatomy_textbook
Iliacus,crosses_joint,hip,anatomy_textbook
Iliacus,synergist_of,Psoas Major,anatomy_textbook
Pectineus,attaches_to,Pubis,anatomy_textbook
Pectineus,attaches_to,Femur,anatomy_textbook
Pectineus,innervated_by,Femoral Nerve; Obturator Nerve,anatomy_textbook
Pectineus,has_action,hip_adduction,anatomy_textbook
Pectineus,has_action,hip_flexion,anatomy_textbook
Gastrocnemius,attaches_to,Femur,anatomy_textbook
Gastrocnemius,attaches_to,Calcaneus,anatomy_textbook
Gastrocnemius,innervated_by,Tibial Nerve,anatomy_textbook
Gastrocnemius,has_action,ankle_plantarflexion,anatomy_textbook
Gastrocnemius,has_action,knee_flexion,anatomy_textbook
Gastrocnemius,crosses_joint,ankle,anatomy_textbook
Gastrocnemius,crosses_joint,knee,anatomy_textbook
Gastrocnemius,synergist_of,Soleus,anatomy_textbook
Gastrocnemius,antagonist_of,Tibialis Anterior,anatomy_textbook
Soleus,attaches_to,Tibia,anatomy_textbook
Soleus,attaches_to,Fibula,anatomy_textbook
Soleus,attaches_to,Calcaneus,anatomy_textbook
Soleus,innervated_by,Tibial Nerve,anatomy_textbook
Soleus,has_action,ankle_plantarflexion,anatomy_textbook
Soleus,crosses_joint,ankle,anatomy_textbook
Soleus,synergist_of,Gastrocnemius,anatomy_textbook
Plantaris,attaches_to,Femur,anatomy_textbook
Plantaris,attaches_to,Calcaneus,anatomy_textbook
Plantaris,innervated_by,Tibial Nerve,anatomy_textbook
Plantaris,has_action,ankle_plantarflexion,anatomy_textbook
Popliteus,attaches_to,Femur,anatomy_textbook
Popliteus,attaches_to,Tibia,anatomy_textbook
Popliteus,attaches_to,Meniscus,anatomy_textbook
Popliteus,innervated_by,Tibial Nerve,anatomy_textbook
Popliteus,has_action,knee_flexion,anatomy_textbook
Popliteus,crosses_joint,knee,anatomy_textbook
Flexor Digitorum Longus,attaches_to,Tibia,anatomy_textbook
Flexor Digitorum Longus,attaches_to,Foot Distal Phalanx 2,anatomy_textbook
Flexor Digitorum Longus,attaches_to,Foot Distal Phalanx 3,anatomy_textbook
Flexor Digitorum Longus,attaches_to,Foot Distal Phalanx 4,anatomy_textbook
Flexor Digitorum Longus,attaches_to,Foot Distal Phalanx 5,anatomy_textbook
Flexor Digitorum Longus,innervated_by,Tibial Nerve,anatomy_textbook
Flexor Digitorum Longus,has_action,toe_flexion,anatomy_textbook
Flexor Digitorum Longus,crosses_joint,ankle,anatomy_textbook
Tibialis Posterior,attaches_to,Tibia,anatomy_textbook
Tibialis Posterior,attaches_to,Fibula,anatomy_textbook
Tibialis Posterior,attaches_to,Interosseous Membrane of Fibula/Tibia,anatomy_textbook
Tibialis Posterior,attaches_to,Navicular,anatomy_textbook
Tibialis Posterior,attaches_to,Medial Cuneiform 1,anatomy_textbook
Tibialis Posterior,innervated_by,Tibial Nerve,anatomy_textbook
Tibialis Posterior,has_action,ankle_plantarflexion,anatomy_textbook
Tibialis Posterior,has_action,foot_inversion,anatomy_textbook
Tibialis Posterior,crosses_joint,ankle,anatomy_textbook
Flexor Hallucis Longus,attaches_to,Fibula,anatomy_textbook
Flexor Hallucis Longus,attaches_to,Interosseous Membrane of Fibula/Tibia,anatomy_textbook
Flexor Hallucis Longus,attaches_to,Foot Distal Phalanx 1 (Hallux),anatomy_textbook
Flexor Hallucis Longus,innervated_by,Tibial Nerve,anatomy_textbook
Flexor Hallucis Longus,has_action,great_toe_flexion,anatomy_textbook
Flexor Hallucis Longus,crosses_joint,ankle,anatomy_textbook
Peroneus Longus,attaches_to,Fibula,anatomy_textbook
Peroneus Longus,attaches_to,Metatarsal 1,anatomy_textbook
Peroneus Longus,attaches_to,Medial Cuneiform 1,anatomy_textbook
Peroneus Longus,innervated_by,Superficial Peroneal Nerve,anatomy_textbook
Peroneus Longus,has_action,ankle_plantarflexion,anatomy_textbook
Peroneus Longus,has_action,foot_eversion,anatomy_textbook
Peroneus Longus,crosses_joint,ankle,anatomy_textbook
Peroneus Longus,synergist_of,Peroneus Brevis,anatomy_textbook
Peroneus Brevis,attaches_to,Fibula,anatomy_textbook
Peroneus Brevis,attaches_to,Metatarsal 5,anatomy_textbook
Peroneus Brevis,innervated_by,Superficial Peroneal Nerve,anatomy_textbook
Peroneus Brevis,has_action,foot_eversion,anatomy_textbook
Peroneus Brevis,crosses_joint,ankle,anatomy_textbook
Peroneus Brevis,synergist_of,Peroneus Longus,anatomy_textbook
Tibialis Anterior,attaches_to,Tibia,anatomy_textbook
Tibialis Anterior,attaches_to,Interosseous Membrane of Fibula/Tibia,anatomy_textbook
Tibialis Anterior,attaches_to,Medial Cuneiform 1,anatomy_textbook
Tibialis Anterior,attaches_to,Metatarsal 1,anatomy_textbook
Tibialis Anterior,innervated_by,Deep Peroneal Nerve,anatomy_textbook
Tibialis Anterior,has_action,ankle_dorsiflexion,anatomy_textbook
Tibialis Anterior,has_action,foot_inversion,anatomy_textbook
Tibialis Anterior,crosses_joint,ankle,anatomy_textbook
Tibialis Anterior,antagonist_of,Gastrocnemius,anatomy_textbook
Tibialis Anterior,antagonist_of,Soleus,anatomy_textbook
Extensor Hallucis Longus,attaches_to,Fibula,anatomy_textbook
Extensor Hallucis Longus,attaches_to,Interosseous Membrane of Fibula/Tibia,anatomy_textbook
Extensor Hallucis Longus,attaches_to,Foot Distal Phalanx 1 (Hallux),anatomy_textbook
Extensor Hallucis Longus,innervated_by,Deep Peroneal Nerve,anatomy_textbook
Extensor Hallucis Longus,has_action,great_toe_extension,anatomy_textbook
Extensor Hallucis Longus,crosses_joint,ankle,anatomy_textbook
Extensor Digitorum Longus,attaches_to,Tibia,anatomy_textbook
Extensor Digitorum Longus,attaches_to,Fibula,anatomy_textbook
Extensor Digitorum Longus,attaches_to,Interosseous Membrane of Fibula/Tibia,anatomy_textbook
Extensor Digitorum Longus,innervated_by,Deep Peroneal Nerve,anatomy_textbook
Extensor Digitorum Longus,has_action,toe_extension,anatomy_textbook
Extensor Digitorum Longus,crosses_joint,ankle,anatomy_textbook
Peroneus Tertius,attaches_to,Fibula,anatomy_textbook
Peroneus Tertius,attaches_to,Metatarsal 5,anatomy_textbook
Peroneus Tertius,innervated_by,Deep Peroneal Nerve,anatomy_textbook
Peroneus Tertius,has_action,ankle_dorsiflexion,anatomy_textbook
Peroneus Tertius,has_action,foot_eversion,anatomy_textbook
Sternocleidomastoid,attaches_to,Sternum,anatomy_textbook
Sternocleidomastoid,attaches_to,Clavicle,anatomy_textbook
Sternocleidomastoid,attaches_to,Temporal Bone,anatomy_textbook
Sternocleidomastoid,attaches_to,Occipital Bone,anatomy_textbook
Sternocleidomastoid,innervated_by,Accessory Nerve (XI),anatomy_textbook
Sternocleidomastoid,has_action,head_flexion,anatomy_textbook
Sternocleidomastoid,has_action,head_rotation,anatomy_textbook
Sternocleidomastoid,crosses_joint,cervical,anatomy_textbook
Masseter,attaches_to,Zygomatic Bone,anatomy_textbook
Masseter,attaches_to,Mandible,anatomy_textbook
Masseter,innervated_by,Trigeminal (V3),anatomy_textbook
Masseter,has_action,mandible_elevation,anatomy_textbook
Masseter,has_action,mastication,anatomy_textbook
Masseter,crosses_joint,temporomandibular,anatomy_textbook
Masseter,synergist_of,Medial Pterygoid,anatomy_textbook
Masseter,antagonist_of,Lateral Pterygoid,anatomy_textbook
Medial Pterygoid,attaches_to,Pterygoid Fossa,anatomy_textbook
Medial Pterygoid,attaches_to,Mandible,anatomy_textbook
Medial Pterygoid,innervated_by,Trigeminal (V3),anatomy_textbook
Medial Pterygoid,has_action,mandible_elevation,anatomy_textbook
Medial Pterygoid,synergist_of,Masseter,anatomy_textbook
Lateral Pterygoid,attaches_to,Sphenoid,anatomy_textbook
Lateral Pterygoid,attaches_to,Mandible,anatomy_textbook
Lateral Pterygoid,innervated_by,Trigeminal (V3),anatomy_textbook
Lateral Pterygoid,has_action,mandible_protrusion,anatomy_textbook
Lateral Pterygoid,antagonist_of,Masseter,anatomy_textbook
Digastric,attaches_to,Mandible,anatomy_textbook
Digastric,attaches_to,Temporal Bone,anatomy_textbook
Digastric,attaches_to,Hyoid Bone,anatomy_textbook
Digastric,innervated_by,Trigeminal (V3); Facial Nerve (VII),anatomy_textbook
Digastric,has_action,mandible_depression,anatomy_textbook
Digastric,has_action,hyoid_elevation,anatomy_textbook
Mylohyoid,attaches_to,Mandible,anatomy_textbook
Mylohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Mylohyoid,innervated_by,Trigeminal (V3),anatomy_textbook
Mylohyoid,has_action,hyoid_elevation,anatomy_textbook
Geniohyoid,attaches_to,Mandible,anatomy_textbook
Geniohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Geniohyoid,innervated_by,C1 via Hypoglossal Nerve,anatomy_textbook
Geniohyoid,has_action,hyoid_elevation,anatomy_textbook
Sternohyoid,attaches_to,Sternum,anatomy_textbook
Sternohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Sternohyoid,innervated_by,Ansa Cervicalis,anatomy_textbook
Sternohyoid,has_action,hyoid_depression,anatomy_textbook
Sternohyoid,synergist_of,Omohyoid,anatomy_textbook
Omohyoid,attaches_to,Scapula,anatomy_textbook
Omohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Omohyoid,innervated_by,Ansa Cervicalis,anatomy_textbook
Omohyoid,has_action,hyoid_depression,anatomy_textbook
Omohyoid,synergist_of,Sternohyoid,anatomy_textbook
Sternothyroid,attaches_to,Sternum,anatomy_textbook
Sternothyroid,attaches_to,Thyroid Cartilage,anatomy_textbook
Sternothyroid,innervated_by,Ansa Cervicalis,anatomy_textbook
Sternothyroid,has_action,larynx_depression,anatomy_textbook
Thryohyoid,attaches_to,Thyroid Cartilage,anatomy_textbook
Thryohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Thryohyoid,innervated_by,C1 via Hypoglossal Nerve,anatomy_textbook
Thryohyoid,has_action,hyoid_depression,anatomy_textbook
Stylohyoid,attaches_to,Temporal Bone,anatomy_textbook
Stylohyoid,attaches_to,Hyoid Bone,anatomy_textbook
Stylohyoid,innervated_by,Facial Nerve (VII),anatomy_textbook
Stylohyoid,has_action,hyoid_elevation,anatomy_textbook
Diaphragm,attaches_to,Sternum,anatomy_textbook
Diaphragm,attaches_to,Ribs 7,anatomy_textbook
Diaphragm,attaches_to,Ribs 8,anatomy_textbook
Diaphragm,attaches_to,Ribs 9,anatomy_textbook
Diaphragm,attaches_to,Ribs 10,anatomy_textbook
Diaphragm,attaches_to,Ribs 11,anatomy_textbook
Diaphragm,attaches_to,Ribs 12,anatomy_textbook
Diaphragm,attaches_to,L1,anatomy_textbook
Diaphragm,attaches_to,L2,anatomy_textbook
Diaphragm,attaches_to,L3,anatomy_textbook
Diaphragm,attaches_to,Central Tendon of Diaphragm,anatomy_textbook
Diaphragm,innervated_by,Phrenic Nerve,anatomy_textbook
Diaphragm,has_action,respiration_inspiration,anatomy_textbook
Rectus abdominis,attaches_to,Pubis,anatomy_textbook
Rectus abdominis,attaches_to,Ribs 5,anatomy_textbook
Rectus abdominis,attaches_to,Ribs 6,anatomy_textbook
Rectus abdominis,attaches_to,Ribs 7,anatomy_textbook
Rectus abdominis,attaches_to,Sternum,anatomy_textbook
Rectus abdominis,attaches_to,Rectus Sheath,anatomy_textbook
Rectus abdominis,innervated_by,Intercostal Nerves,anatomy_textbook
Rectus abdominis,has_action,trunk_flexion,anatomy_textbook
Rectus abdominis,antagonist_of,Multifidus,anatomy_textbook
External oblique,attaches_to,Ribs 5,anatomy_textbook
External oblique,attaches_to,Ribs 6,anatomy_textbook
External oblique,attaches_to,Ribs 7,anatomy_textbook
External oblique,attaches_to,Ribs 8,anatomy_textbook
External oblique,attaches_to,Ribs 9,anatomy_textbook
External oblique,attaches_to,Ribs 10,anatomy_textbook
External oblique,attaches_to,Ribs 11,anatomy_textbook
External oblique,attaches_to,Ribs 12,anatomy_textbook
External oblique,attaches_to,Iliac Crest,anatomy_textbook
External oblique,attaches_to,Aponeurosis of External Oblique,anatomy_textbook
External oblique,attaches_to,Linea Alba,anatomy_textbook
External oblique,innervated_by,Intercostal Nerves; Subcostal Nerve,anatomy_textbook
External oblique,has_action,trunk_flexion,anatomy_textbook
External oblique,has_action,trunk_rotation,anatomy_textbook
External oblique,synergist_of,Internal oblique,anatomy_textbook
Internal oblique,attaches_to,Thoracolumbar Fascia,anatomy_textbook
Internal oblique,attaches_to,Iliac Crest,anatomy_textbook
Internal oblique,attaches_to,Inguinal Ligament,anatomy_textbook
Internal oblique,attaches_to,Ribs 10,anatomy_textbook
Internal oblique,attaches_to,Ribs 11,anatomy_textbook
Internal oblique,attaches_to,Ribs 12,anatomy_textbook
Internal oblique,attaches_to,Linea Alba,anatomy_textbook
Internal oblique,innervated_by,Intercostal Nerves; Iliohypogastric Nerve,anatomy_textbook
Internal oblique,has_action,trunk_flexion,anatomy_textbook
Internal oblique,has_action,trunk_rotation,anatomy_textbook
Internal oblique,synergist_of,External oblique,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 7,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 8,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 9,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 10,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 11,anatomy_textbook
Transversus abdominis,attaches_to,Ribs 12,anatomy_textbook
Transversus abdominis,attaches_to,Thoracolumbar Fascia,anatomy_textbook
Transversus abdominis,attaches_to,Iliac Crest,anatomy_textbook
Transversus abdominis,attaches_to,Inguinal Ligament,anatomy_textbook
Transversus abdominis,attaches_to,Linea Alba,anatomy_textbook
Transversus abdominis,innervated_by,Intercostal Nerves; Iliohypogastric Nerve,anatomy_textbook
Transversus abdominis,has_action,abdominal_compression,anatomy_textbook
Quadratus lumborum,attaches_to,Iliac Crest,anatomy_textbook
Quadratus lumborum,attaches_to,Iliolumbar Ligament,anatomy_textbook
Quadratus lumborum,attaches_to,L1,anatomy_textbook
Quadratus lumborum,attaches_to,L2,anatomy_textbook
Quadratus lumborum,attaches_to,L3,anatomy_textbook
Quadratus lumborum,attaches_to,L4,anatomy_textbook
Quadratus lumborum,attaches_to,Ribs 12,anatomy_textbook
Quadratus lumborum,innervated_by,Lumbar Plexus,anatomy_textbook
Quadratus lumborum,has_action,trunk_lateral_flexion,anatomy_textbook
Multifidus,attaches_to,Sacrum,anatomy_textbook
Multifidus,attaches_to,L1,anatomy_textbook
Multifidus,attaches_to,L2,anatomy_textbook
Multifidus,attaches_to,L3,anatomy_textbook
Multifidus,attaches_to,L4,anatomy_textbook
Multifidus,attaches_to,L5,anatomy_textbook
Multifidus,innervated_by,Posterior Rami Spinal Nerves,anatomy_textbook
Multifidus,has_action,spinal_stabilization,anatomy_textbook
Multifidus,has_action,spinal_rotation,anatomy_textbook
Multifidus,antagonist_of,Rectus abdominis,anatomy_textbook
Splenius Capitis,attaches_to,Ligamentum Nuchae,anatomy_textbook
Splenius Capitis,attaches_to,C7,anatomy_textbook
Splenius Capitis,attaches_to,T1,anatomy_textbook
Splenius Capitis,attaches_to,T2,anatomy_textbook
Splenius Capitis,attaches_to,T3,anatomy_textbook
Splenius Capitis,attaches_to,Temporal Bone,anatomy_textbook
Splenius Capitis,attaches_to,Occipital Bone,anatomy_textbook
